aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,a,g,m,isRoll,isPick,isDrop,isNone
100.1,-127.44,-1001.95,-17.62,23.23,-175.67,171.15,262.8,-49.35,1014.970328,178.0731485,317.4769047,1,0,0,0
225.1,156.74,-1035.64,-36.4,59.63,-170.67,171.6,263.85,-50.1,1071.348518,184.4151453,318.7058087,1,0,0,0
211.91,219.24,-1027.83,-38.96,84.27,-168.41,171.6,263.85,-50.1,1072.103789,192.3050769,318.7058087,1,0,0,0
287.6,23.44,-1215.82,-46.71,84.51,-154.27,171.6,262.8,-48.75,1249.59252,181.9972448,317.6270809,0,0,0,1
52.73,79.1,-1044.92,-46.34,98.29,-143.84,171.75,262.5,-47.7,1049.235469,180.2727525,317.3004924,0,0,0,1
209.47,173.34,-866.7,-47.44,107.93,-149.88,173.25,262.5,-48.45,908.3464793,190.6920368,318.2282436,0,0,0,1
325.2,388.67,-870.61,-36.83,93.48,-154.82,176.25,261,-47.1,1007.36348,184.5648713,318.439119,0,0,0,1
406.74,411.13,-860.84,-6.89,77.13,-167.93,177.15,261.9,-46.8,1037.068373,184.9242923,319.6309943,0,0,0,1
491.7,395.02,-797.36,16.04,45.43,-164.21,177.15,261.9,-46.8,1016.657592,171.1317931,319.6309943,0,0,0,1
520.51,436.52,-708.01,40.18,14.39,-160.55,177.15,261.9,-46.8,981.2025941,166.125877,319.6309943,0,0,0,1
481.93,325.68,-835.94,82.56,-22.26,-139.7,178.5,259.8,-47.1,1018.390726,163.7917922,318.7109976,0,0,0,1
492.68,281.25,-931.64,112.62,-49.09,-103.9,178.5,259.8,-47.1,1090.774145,160.8984229,318.7109976,0,0,0,1
335.94,251.95,-912.6,129.51,-70.06,-70.18,179.85,261.75,-49.2,1004.576152,163.1149169,321.3716307,0,0,0,1
316.89,277.34,-916.99,131.22,-72.74,-70.06,179.85,259.8,-48.9,1009.062638,165.5844183,319.7393822,0,0,0,1
269.53,187.01,-1004.39,134.82,-81.65,-62.87,179.4,262.8,-48,1056.607038,169.6932285,321.7952765,0,0,0,1
324.71,288.09,-1389.16,133.9,-95.37,-56.34,179.4,262.8,-48,1455.403016,173.7781416,321.7952765,0,0,0,1
203.13,88.87,-685.06,144.57,-99.88,-52.01,179.85,262.2,-51,720.0464411,183.2526655,322.0184195,0,0,0,1
213.87,46.88,-983.4,131.16,-94.39,-44.09,180.15,262.8,-48.3,1007.478869,167.500286,322.2588284,0,0,0,1
213.87,95.7,-1036.13,137.26,-97.26,-46.16,179.4,264.75,-49.8,1062.291977,174.4435748,323.6618027,0,0,0,1
212.89,40.04,-940.43,127.56,-100.85,-46.77,179.4,264.75,-49.8,965.0564432,169.203159,323.6618027,0,0,0,1
221.68,41.99,-1098.14,126.71,-95.79,-46.65,177,263.25,-50.4,1121.078339,165.5517161,321.2004398,0,0,0,1
128.91,-45.9,-896.48,120.24,-99.63,-42.87,179.1,266.1,-52.95,906.8632689,161.9309464,325.0995578,0,0,0,1
73.73,-63.48,-982.91,88.05,-79.02,-48.6,175.05,264.9,-50.4,987.7134662,127.9020051,321.4882152,0,0,0,1
73.24,-75.68,-994.63,81.59,-74.88,-52.68,175.05,264.9,-50.4,1000.19018,122.6341099,321.4882152,0,0,0,1
53.22,-87.89,-1020.02,66.83,-73.54,-52.26,177.45,264.75,-52.8,1025.181848,112.2741649,323.0617665,0,0,0,1
157.71,1975.59,363.28,77.38,-136.65,-1.4,178.95,267.45,-54.6,2014.8947,157.0440922,326.3951057,0,0,0,1
-591.31,-48.34,894.53,24.45,-185.3,38.48,178.95,267.45,-54.6,1073.390978,190.8261064,326.3951057,0,0,0,1
-293.46,329.59,-701.17,39.57,-119.76,47.93,177.45,266.25,-53.4,828.4851891,134.92786,324.3903898,0,0,0,1
-130.37,-204.1,-1432.13,41.34,-109.09,61.89,178.2,267.75,-54.6,1452.463247,132.0605763,326.2306891,0,0,0,1
-284.67,-202.15,-1162.11,29.02,-86.65,55.67,178.2,267.75,-54.6,1213.425434,107.002485,326.2306891,0,0,0,1
-188.48,-450.2,-1104.98,-8.72,-72.38,39.45,175.5,267.6,-54.75,1207.967529,82.8927337,324.6653238,0,0,0,1
121.58,-148.44,-1267.09,41.71,-62.93,-86.04,175.2,269.4,-56.4,1281.535485,114.4674216,326.2703787,0,0,0,1
60.06,-424.8,-873.05,9.57,-102.44,-117.01,175.2,268.2,-56.1,972.7684956,155.8103931,325.2283659,0,0,0,1
13.67,-157.71,-1130.86,29.27,-77.8,-111.52,175.2,268.2,-56.1,1141.886007,139.0909174,325.2283659,0,0,0,1
-39.55,-260.25,-970.7,52.07,20.85,-41.4,174.9,267.75,-53.85,1005.75979,69.71346642,324.3145001,0,0,0,1
-314.94,-287.6,-973.63,66.1,0.06,-17.56,175.2,268.5,-54.15,1062.947007,68.39274231,325.1453713,0,0,0,1
-263.67,-40.04,-1066.41,73.29,13.96,-5.3,175.95,268.5,-54.9,1099.252182,74.79569306,325.6757014,0,0,0,1
-291.99,-167.48,-905.27,79.88,-0.49,-6.46,175.65,268.5,-54.9,965.8268392,80.14228659,325.5137209,0,0,0,1
-281.74,-162.11,-974.61,70.61,-10.49,-2.8,176.7,268.2,-56.1,1027.385873,71.43985022,326.0388627,0,0,0,1
-307.62,-188.96,-939.94,47.93,-24.15,-6.71,176.7,268.2,-56.1,1006.887854,54.08818263,326.0388627,0,0,0,1
-300.78,-289.55,-889.65,30.18,-29.02,-10.37,175.65,268.95,-56.4,982.7435746,43.13385793,326.1410508,0,0,0,1
-203.61,-343.26,-1177.25,8.41,-33.78,-22.32,175.95,270.45,-57.45,1243.061552,41.35213296,327.7226076,0,0,0,1
-119.63,-417.48,-1352.54,-6.71,-31.46,-36.1,175.95,270.45,-57.45,1420.551069,48.35251493,327.7226076,0,0,0,1
-78.61,-493.65,-1397.95,-11.95,-14.27,-39.63,175.5,269.1,-57.3,1484.632634,43.78324223,326.3408494,0,0,0,1
-130.86,-495.61,-1381.84,-13.35,0.43,-38.48,177.15,270.15,-58.2,1473.850534,40.73226976,328.2535377,0,0,0,1
-172.85,-470.7,-1302.73,-2.26,11.4,-36.65,176.4,272.4,-57.9,1395.901524,38.44853833,329.6530449,0,0,0,1
-192.87,-424.8,-1265.14,6.52,6.22,-38.9,176.4,272.4,-57.9,1348.418739,39.93004884,329.6530449,0,0,0,1
-182.62,-393.07,-1255.37,11.95,4.39,-29.33,178.05,270,-56.25,1328.084307,31.97379396,328.2771162,0,0,0,1
-134.28,-381.84,-1292.97,17.44,0.18,-19.09,174.45,269.7,-55.35,1354.84476,25.85757336,325.9363665,0,0,0,1
-123.54,-393.07,-1320.8,16.71,3.66,-15.24,177.3,269.55,-55.05,1383.574644,22.91020078,327.296494,0,0,0,1
-119.14,-425.78,-1343.75,12.2,10.98,-19.51,175.8,270.75,-55.8,1414.619034,25.49589183,327.6047046,0,0,0,1
-112.79,-444.34,-1337.89,7.07,15.43,-25.73,177.45,268.5,-56.85,1414.252195,30.82373598,326.8220846,0,0,0,1
-116.21,-426.76,-1322.27,5.67,18.23,-27.62,176.4,267.45,-55.35,1394.283621,33.57597653,325.1308736,0,0,0,1
-107.42,-402.83,-1305.66,4.39,22.74,-28.84,177.15,269.4,-56.4,1370.605378,36.98817784,327.3216194,0,0,0,1
-119.63,-372.07,-1283.69,7.26,24.21,-28.9,177.15,269.4,-56.4,1341.867146,38.39325071,327.3216194,0,0,0,1
-141.6,-298.83,-1234.86,7.62,22.74,-23.35,177.15,268.95,-55.65,1278.369723,33.47229451,326.8228075,0,0,0,1
-147.95,-256.84,-1228.52,9.21,19.82,-18.05,177.15,268.95,-55.65,1263.771094,28.34535235,326.8228075,0,0,0,1
-135.25,-245.12,-1218.26,12.44,16.65,-12.74,177.9,267.45,-56.1,1250.013522,24.3779347,326.0753326,0,0,0,1
-127.44,-265.63,-1199.22,13.84,10.3,-9.27,177,270.3,-55.5,1234.880099,19.5849049,327.8282172,0,0,0,1
-104.98,-280.27,-1214.36,16.83,11.77,-4.57,177,270.3,-55.5,1250.696719,21.03964591,327.8282172,0,0,0,1
-76.66,-305.18,-1244.63,19.21,17.62,1.28,178.2,270.15,-57.45,1283.789478,26.098408,328.6894659,0,0,0,1
-61.04,-292.48,-1255.86,26.04,19.76,5.06,177,270,-57.3,1290.91238,33.07782943,327.8906678,0,0,0,1
-62.5,-258.79,-1266.6,31.77,27.8,8.23,177,270,-57.3,1294.277433,43.01053127,327.8906678,0,0,0,1
-54.2,-259.77,-1213.87,34.27,29.88,8.84,178.95,270.45,-58.65,1242.53711,46.3183862,329.5544378,0,0,0,1
-48.83,-260.74,-1174.8,38.96,32.56,6.4,179.1,270.3,-57.3,1204.377331,51.17611943,329.2752496,0,0,0,1
-77.64,-256.35,-1070.8,39.7,28.54,5,178.65,268.95,-58.95,1103.791616,49.14897354,328.2149105,0,0,0,1
-96.19,-226.56,-1010.74,37.56,24.7,4.94,178.65,268.95,-58.95,1040.27751,45.22440934,328.2149105,0,0,0,1
-88.38,-179.2,-934.57,28.96,13.6,5.06,180.45,269.7,-60.15,955.6907184,32.39205458,330.0277488,0,0,0,1
-105.47,-167.48,-923.83,19.76,9.39,6.28,180.3,271.05,-62.55,944.7938083,22.76110938,331.494638,0,0,0,1
-109.38,-175.78,-966.8,16.04,4.09,11.52,180.3,271.05,-62.55,988.7187835,20.16730274,331.494638,0,0,0,1
-53.71,-252.44,-1036.13,19.09,0.3,12.68,180.9,271.65,-61.95,1067.790286,22.91943498,332.1992399,0,0,0,1
3.91,-346.68,-1112.79,25.55,6.16,12.62,179.7,274.05,-62.25,1165.548753,29.15497385,333.5724134,0,0,0,1
13.67,-428.71,-1121.09,43.96,17.2,8.35,179.7,270.45,-61.95,1200.342418,47.93791923,330.5648121,0,0,0,1
-7.32,-405.76,-1091.31,56.4,26.65,2.87,179.1,270.75,-62.85,1164.324816,62.44533129,330.6546461,0,0,0,1
-55.18,-364.75,-1044.92,61.59,31.52,-5.06,177.9,271.35,-61.2,1108.126889,69.37176731,330.1888437,0,0,0,1
-77.64,-251.46,-1030.27,67.62,31.52,-11.77,178.05,271.5,-63.6,1063.351482,75.52819143,330.8459045,0,0,0,1
-63.96,-186.04,-995.61,66.52,30.06,-14.21,178.05,271.5,-63.6,1014.860106,74.36691536,330.8459045,0,0,0,1
-51.76,-125.98,-956.54,66.16,29.33,-7.8,177.9,270.45,-63.75,966.1877817,72.78897238,329.9328341,0,0,0,1
-40.04,-104.98,-953.61,58.48,28.35,-11.83,178.05,271.05,-62.1,960.2062456,66.05741291,330.1913309,0,0,0,1
-40.04,-118.16,-939.94,54.02,27.44,-6.46,178.05,271.05,-62.1,948.1836272,60.933124,330.1913309,0,0,0,1
-21.97,-139.16,-961.43,46.1,37.26,-6.77,178.05,271.05,-63.6,971.697397,59.66029249,330.4767238,0,0,0,1
-3.42,-196.29,-1004.88,42.01,39.39,-9.15,180.45,272.4,-67.05,1023.877568,58.31067398,333.5560897,0,0,0,1
33.2,-269.04,-1005.37,41.22,42.44,-14.02,178.95,270.9,-65.55,1041.274987,60.80133551,331.2200402,0,0,0,1
95.21,-333.98,-1005.37,46.04,49.02,-18.72,178.95,270.9,-65.55,1063.661798,69.80745232,331.2200402,0,0,0,1
107.42,-366.7,-932.13,47.74,56.95,-20.85,179.7,271.65,-65.55,1007.40969,77.18246303,332.2387921,0,0,0,1
57.62,-383.79,-837.4,54.57,63.84,-29.15,180.9,270.9,-66.75,922.9591478,88.89967941,332.5164394,0,0,0,1
23.93,-324.22,-734.86,54.76,63.48,-34.63,180.9,270.9,-66.75,803.5611196,90.70614588,332.5164394,0,0,0,1
26.86,-263.18,-697.27,56.59,54.7,-34.88,180.3,270.75,-67.95,745.7684794,86.08793469,332.3113826,0,0,0,1
22.46,-228.52,-659.18,53.96,48.23,-32.56,181.05,271.05,-69.45,698.0287347,79.35973853,333.2724224,0,0,0,1
53.71,-201.66,-649.41,49.27,42.5,-26.71,182.4,271.35,-70.35,682.1179281,70.33638461,334.4393891,0,0,0,1
86.43,-221.68,-661.13,41.52,42.13,-23.78,182.4,271.35,-70.35,702.6414763,63.75214271,334.4393891,0,0,0,1
142.58,-259.28,-672.85,36.65,39.33,-18.84,180.6,272.7,-69.9,735.0389767,56.96505069,334.4662315,0,0,0,1
172.36,-391.6,-575.2,34.82,36.04,-13.35,175.8,268.35,-65.1,716.8776532,51.86074141,327.3459523,0,0,0,1
174.32,-402.83,-562.99,35.3,32.32,-12.2,181.2,271.65,-70.35,713.8747869,49.39142031,334.0303654,0,0,0,1
174.32,-384.77,-562.99,36.59,29.39,-15.18,181.2,271.65,-70.35,703.8417119,49.32578028,334.0303654,0,0,0,1
172.36,-350.59,-571.29,37.2,28.84,-12.93,180.3,270.75,-68.7,692.0936221,48.81363027,332.4655508,0,0,0,1
170.9,-317.87,-581.54,40.18,25.55,-7.2,179.55,269.55,-70.2,684.4245163,48.15677419,331.3962055,0,0,0,1
185.55,-289.06,-584.47,37.68,22.01,-9.51,179.55,269.55,-70.2,677.9304293,44.66164574,331.3962055,0,0,0,1
189.45,-309.08,-587.89,31.59,22.01,-2.01,181.65,268.5,-71.85,690.6782181,38.55396607,332.041255,0,0,0,1
172.85,-348.63,-599.61,23.41,17.99,-0.43,181.95,268.5,-71.55,714.8091714,29.52715868,332.1407157,0,0,0,1
178.71,-372.56,-617.19,11.46,13.96,-5.37,179.7,269.4,-71.55,742.739331,18.84277315,331.6441655,0,0,0,1
184.57,-405.27,-645.02,7.56,14.94,-11.34,181.2,271.35,-73.65,783.8116216,20.22258144,334.4975112,0,0,0,1
211.43,-462.4,-671.88,4.27,13.78,-8.54,182.55,269.1,-73.5,842.5788624,16.76463241,333.3790073,0,0,0,1
209.96,-448.24,-686.52,7.13,12.5,-10.49,182.55,269.1,-73.5,846.3521782,17.80805997,333.3790073,0,0,0,1
199.71,-450.2,-672.36,11.46,11.95,-4.88,181.95,268.95,-72.3,833.4459153,17.26118478,332.6667928,0,0,0,1
187.5,-438.96,-669.92,13.11,9.51,-5.67,182.1,272.7,-73.95,822.5782261,17.15986888,336.1462517,0,0,0,1
170.9,-418.95,-658.2,9.57,5.49,-5.12,181.2,270.9,-73.35,798.7196958,12.16303416,334.066569,0,0,0,1
183.59,-427.73,-665.53,10,1.65,-4.27,181.35,270.3,-73.5,812.1504922,10.99797254,333.6947145,0,0,0,1
177.25,-413.57,-657.71,8.05,0.06,0.12,182.7,268.5,-72.9,796.8940654,8.051117935,332.8452343,0,0,0,1
187.99,-424.8,-697.75,9.33,-2.99,4.88,179.7,268.5,-71.55,838.2424128,10.94547395,330.913497,0,0,0,1
187.99,-453.13,-712.89,5.91,-2.99,7.26,179.7,268.5,-71.55,865.3780614,9.827298713,330.913497,0,0,0,1
178.22,-476.07,-736.33,5.06,-5,5.43,179.7,268.5,-71.55,894.755208,8.949217843,330.913497,0,0,0,1
172.85,-482.42,-768.55,1.1,-9.33,4.15,180.9,269.7,-72.9,923.7290086,10.27041382,332.832255,0,0,0,1
169.43,-497.07,-800.29,-1.4,-10.3,-1.46,181.2,268.2,-72.3,957.2090649,10.49674235,331.6503731,0,0,0,1
191.41,-514.65,-838.87,-3.23,-8.9,2.38,181.2,268.2,-72.3,1002.599266,9.762545775,331.6503731,0,0,0,1
203.13,-507.32,-851.07,-1.77,-6.77,1.28,180.45,271.35,-72.3,1011.412638,7.11366291,333.7968169,0,0,0,1
219.73,-493.16,-860.35,-2.5,1.52,4.88,180.15,270.45,-71.55,1015.721508,5.689885763,332.7410818,0,0,0,1
214.36,-475.59,-881.84,-3.23,3.23,8.54,181.65,268.2,-72.3,1024.586669,9.684905782,331.8964485,0,0,0,1
248.54,-471.68,-900.39,-1.83,11.04,14.76,181.65,268.2,-72.3,1046.401599,18.5226375,331.8964485,0,0,0,1
237.79,-385.74,-633.3,1.83,21.59,23.29,179.55,269.1,-72,778.7222366,31.81039296,331.416675,0,0,0,1
245.12,-379.88,-601.07,-5.85,38.84,12.62,180.45,271.35,-72.3,752.1155321,41.25569658,333.7968169,0,0,0,1
230.47,-382.32,-562.99,0,52.56,8.9,180.45,271.35,-72.3,718.5003434,53.30819449,333.7968169,0,0,0,1
212.89,-371.58,-511.23,21.83,67.26,3.17,179.85,268.8,-72.75,666.895765,70.78492354,331.4996606,0,0,0,1
174.32,-321.78,-87.89,-10.43,54.21,2.01,180.15,271.35,-72.3,376.3701408,55.2408282,333.6347329,0,0,0,1
107.91,-290.04,-6.84,-60.55,34.63,-6.16,180.15,271.35,-72.3,309.5392629,70.02488843,333.6347329,0,0,0,1
87.4,-255.86,-53.22,-100.12,14.09,-11.83,180.15,271.35,-72.3,275.5639091,101.7963231,333.6347329,0,0,0,1
59.08,-146.48,-5.86,-150,-5.91,-20.61,180.45,268.5,-70.8,158.0543463,151.5245861,331.1602218,0,0,0,1
30.27,-93.75,-5.37,-168.66,-13.11,-21.89,180.45,268.5,-70.8,98.66190906,170.5791306,331.1602218,0,0,0,1
-5.86,-2.44,-24.41,-175.18,-16.71,-21.22,180.9,231.3,-70.8,25.22184172,177.2499504,302.0548626,0,0,0,1
20.51,-24.41,-15.63,-177.5,-16.4,-20.98,181.35,269.1,-69.45,35.50781745,179.4864073,331.8522789,0,0,0,1
15.63,-8.3,-24.9,-174.7,-16.34,-20.3,181.2,269.4,-67.5,30.54827164,176.6328837,331.6112935,0,0,0,1
8.79,-3.91,-21,-175,-16.59,-25.06,181.2,269.4,-67.5,23.09874888,177.5619095,331.6112935,0,0,0,1
6.35,-4.88,-25.39,-175.67,-16.95,-22.01,180.6,269.1,-66.6,26.62309148,177.8530053,330.8575675,0,0,0,1
16.11,-16.11,-27.83,-177.01,-16.89,-23.6,182.85,268.8,-66.6,35.96627726,179.3732762,331.8480413,0,0,0,1
3.91,-9.28,-11.72,-175.85,-14.51,-22.87,182.85,268.8,-66.6,15.45201929,177.9235777,331.8480413,0,0,0,1
7.32,7.81,-18.07,-177.32,-12.93,-24.94,179.55,269.55,-63.6,21.00246176,179.5315318,330.0611534,0,0,0,1
13.67,-2.93,-28.32,-177.13,-14.33,-25.55,181.8,268.35,-62.1,31.58284661,179.5360362,330.029351,0,0,0,1
2.44,-2.93,-19.53,-175,-16.22,-20.37,181.8,268.35,-62.1,19.8987286,176.9266099,330.029351,0,0,0,1
4.88,-0.98,-18.07,-177.93,-16.59,-21.83,181.8,268.35,-62.1,18.74299069,180.0301694,330.029351,0,0,0,1
-1.46,-9.28,-32.71,-176.22,-14.57,-23.05,181.95,268.5,-60.75,34.03225088,178.3173458,329.9827495,0,0,0,1
3.42,0,-26.86,-178.6,-15.73,-23.17,184.05,266.1,-58.05,27.07685358,180.782305,328.7147928,0,0,0,1
9.77,-1.95,-28.32,-177.87,-16.77,-19.33,184.05,266.1,-58.05,30.02128911,179.7014711,328.7147928,0,0,0,1
9.28,-9.77,-20.02,-178.17,-14.21,-23.6,182.1,265.2,-57.75,24.13237866,180.287085,326.8432537,0,0,0,1
9.77,-7.81,-22.95,-178.72,-12.07,-23.96,181.8,263.7,-53.7,26.13716702,180.7224527,324.7654846,0,0,0,1
8.79,-0.98,-30.27,-177.01,-14.51,-21.65,181.8,263.7,-53.7,31.53565284,178.9184247,324.7654846,0,0,0,1
5.86,-0.49,-33.2,-177.5,-11.83,-21.71,183.6,263.7,-52.2,33.71675696,179.2136239,325.5326251,0,0,0,1
4.88,-3.91,-36.13,-173.72,-12.99,-23.23,182.7,262.8,-51.3,36.66714333,175.7470096,324.1524641,0,0,0,1
4.88,0.49,-31.25,-178.11,-12.68,-24.94,182.7,262.8,-51.3,31.63253072,180.2940878,324.1524641,0,0,0,1
16.11,0.49,-40.53,-176.1,-11.59,-21.46,184.2,260.4,-48.75,43.61711935,177.7809599,322.6675727,0,0,0,1
11.23,8777.34,12245.12,1279.76,-1998.05,-277.13,185.55,260.25,-48.15,15066.01432,2388.888967,323.2294657,0,0,0,1
3169.92,461.43,3947.75,739.09,-794.45,85.55,183.45,263.85,-49.8,5083.900128,1088.450106,325.1934271,0,0,0,1
-463.38,-1182.62,-2745.61,427.07,-759.33,58.54,183.45,263.85,-49.8,3025.175261,873.1539185,325.1934271,0,0,0,1
-527.83,-383.79,-172.36,491.04,-769.51,32.13,176.4,266.25,-50.55,674.9868462,913.3992876,323.3594362,0,0,0,1
-273.44,-111.82,-115.23,494.45,-772.26,20.73,172.05,268.35,-52.5,317.0979327,917.2219159,323.0621844,0,0,0,1
-130.37,-91.8,-142.09,496.1,-770,12.32,172.05,268.35,-52.5,213.5723414,916.0605834,323.0621844,0,0,0,1
-98.63,-90.82,-131.35,497.26,-765.43,5.55,168.6,274.35,-57.45,187.6938246,912.7877053,327.0999618,0,0,0,1
-95.7,-82.03,-134.28,497.87,-768.23,4.76,165.9,273.6,-60.75,184.1698382,915.4641049,325.6844063,0,0,0,1
-105.96,-88.87,-131.84,497.56,-765.3,-7.44,164.1,276.75,-64.2,191.0685325,912.8556278,328.0868978,0,0,0,1
-113.77,-91.8,-133.79,500.73,-766.77,-7.5,163.35,276.75,-67.05,198.1681533,915.818222,328.2826336,0,0,0,1
-118.16,-81.54,-134.77,500.43,-764.76,-14.33,164.25,275.4,-70.95,196.9099035,914.053276,328.4160852,0,0,0,1
-94.73,-96.19,-134.28,501.4,-759.76,-20.18,164.25,274.2,-75,190.4137794,910.5187807,328.3118982,0,0,0,1
-89.36,-78.61,-125.49,501.65,-761.89,-24.45,164.25,274.2,-75,172.9522529,912.5387099,328.3118982,0,0,0,1
-108.89,-84.47,-137.7,502.13,-759.7,-28.54,165.45,273.9,-82.65,194.8165881,911.0944838,330.4934719,0,0,0,1
-108.89,-97.17,-146,501.4,-758.41,-35.55,167.55,273,-85.65,206.4341081,909.8634461,331.5688842,0,0,0,1
-98.63,-81.54,-131.84,503.05,-757.38,-38.41,169.65,272.4,-89.55,183.734684,910.0324692,333.169754,0,0,0,1
-110.84,-75.68,-148.93,503.66,-760.79,-42.38,172.5,271.05,-91.95,200.482201,913.3843025,334.1843129,0,0,0,1
-95.7,-76.17,-134.28,505.91,-756.28,-46.83,174.75,268.05,-93.45,181.6355618,911.09682,333.3485676,0,0,0,1
-16000,-6388.18,15999.51,299.15,14.39,213.96,177.3,266.4,-96,23511.55384,368.071564,334.0961688,0,0,0,1
-4005.86,-469.73,2054.69,381.04,-189.82,142.13,177.3,266.4,-96,4526.51208,448.8029087,334.0961688,0,0,0,1
210.45,295.41,-976.56,581.1,-77.87,115.06,182.4,264.75,-100.2,1041.741669,597.4778243,336.7526726,0,0,0,1
-48.34,152.34,379.39,586.1,-58.35,115.37,181.95,260.85,-101.7,411.6807055,600.190111,333.9033019,0,0,0,1
120.61,-78.13,51.27,573.96,-46.65,111.4,181.8,257.55,-103.65,152.5768066,586.5289968,331.8532281,0,0,0,1
22.95,27.34,-41.99,577.13,-43.6,110.49,181.2,253.05,-106.8,55.11205131,589.2266432,329.0501216,0,0,0,1
1669.92,5170.9,5481.45,384.7,-299.88,114.27,182.7,251.85,-106.8,7718.363409,500.9787793,328.9588918,0,0,0,1
681.64,95.21,-1529.3,333.17,-235.49,96.34,182.85,248.1,-108.9,1677.038021,419.2125769,326.8745057,0,0,0,1
-958.98,1294.43,3244.63,318.05,-253.84,72.07,182.85,248.1,-108.9,3622.542685,413.2609744,326.8745057,0,0,0,1
-594.73,263.67,585.45,301.65,-251.46,63.9,182.85,248.1,-108.9,875.2013164,397.8794593,326.8745057,0,0,0,1
-193.36,-43.46,271,308.78,-280.37,73.96,184.8,244.8,-106.05,335.7348078,423.5829398,324.5376442,0,0,0,1
-61.04,93.75,62.99,292.26,-287.74,91.1,184.8,240.75,-104.1,128.3849064,420.1302479,320.8557503,0,0,0,1
-125,59.57,100.59,266.83,-296.65,89.45,187.05,241.95,-104.85,171.1488621,408.9019123,323.2971195,0,0,0,1
125,748.54,637.21,234.94,-308.23,95.3,187.8,234.6,-97.5,990.9458692,399.1047814,315.9307677,0,0,0,1
74.71,699.71,486.82,237.68,-308.96,98.05,193.65,234.6,-99.6,855.6689667,401.9475917,320.0900537,0,0,0,1
93.75,434.08,312.99,237.01,-310.67,100.67,195.6,236.55,-99.6,543.302171,403.5146068,322.7002053,0,0,0,1
256.84,870.61,441.41,235.43,-314.57,104.15,197.1,234.9,-99.6,1009.342036,406.4834465,322.4074751,0,0,0,1
149.9,406.25,193.36,244.76,-320.43,110.98,198,234,-97.2,474.233236,418.2097595,321.5708942,0,0,0,1
528.32,1192.38,495.12,253.6,-333.17,118.66,199.05,233.1,-93.9,1395.003907,435.1958232,320.5834096,0,0,0,1
284.18,444.82,61.04,262.07,-328.78,114.76,200.85,233.7,-93.45,531.36521,435.8289009,322.008253,0,0,0,1
278.32,557.62,109.86,266.16,-333.78,112.5,200.85,233.7,-93.45,632.8280228,441.4821446,322.008253,0,0,0,1
275.39,234.38,-257.32,267.99,-325.18,117.07,200.85,231.75,-88.65,443.8324221,437.3397505,319.2297096,0,0,0,1
791.99,1641.6,676.27,265.98,-324.15,124.15,202.05,234.3,-86.55,1944.078145,437.3005893,321.2656144,0,0,0,1
513.67,809.57,143.07,288.72,-332.38,108.35,202.05,234.3,-86.55,969.3964507,453.4042626,321.2656144,0,0,0,1
779.3,1061.52,8.3,305.98,-335.49,104.88,203.55,235.05,-82.2,1316.89107,466.0226549,321.6177001,0,0,0,1
412.11,692.38,-80.08,317.2,-339.88,97.26,204.9,234.15,-78,809.71447,474.9671168,320.7713087,0,0,0,1
1264.65,1481.93,-450.68,330.85,-335.37,107.74,204.9,234.15,-78,1999.64212,483.2625239,320.7713087,0,0,0,1
561.52,654.3,-39.55,331.71,-338.66,100.24,205.05,234.75,-72.9,863.1207348,484.5308837,320.1054123,0,0,0,1
423.83,504.88,-215.33,336.77,-343.11,85.18,205.2,236.85,-71.25,693.471479,488.2562211,321.3744312,0,0,0,1
412.11,536.13,-305.18,353.6,-361.77,70.18,205.2,236.85,-71.25,741.892756,510.72079,321.3744312,0,0,0,1
191.89,-628.42,-230.96,376.52,-384.63,78.66,203.7,238.8,-67.95,696.4739694,543.9622624,321.1484587,0,0,0,1
210.94,151.86,-712.89,372.38,-358.48,65.12,205.2,239.55,-64.35,758.7946332,520.9754209,321.9195008,0,0,0,1
1055.66,1478.03,-2557.13,382.87,-394.39,81.77,206.55,240.6,-64.5,3136.543408,555.7150726,323.5915829,0,0,0,1
416.02,164.55,-1417.97,408.29,-385.55,78.35,206.55,240.6,-64.5,1486.871973,566.9993378,323.5915829,0,0,0,1
172.85,642.09,515.63,412.38,-342.01,77.93,202.65,243.9,-59.85,841.4457722,541.3882058,322.7014952,0,0,0,1
208.01,-209.96,-1549.8,422.74,-379.57,71.71,201.9,243.45,-59.55,1577.729825,572.6472008,321.8349189,0,0,0,1
420.41,367.19,-855.47,423.78,-373.29,63.17,201.9,243.45,-59.55,1021.470501,568.265221,321.8349189,0,0,0,1
-886.72,-666.02,-916.5,405.37,-389.51,65.43,197.4,249.75,-57,1438.689421,565.9716971,323.405044,0,0,0,1
245.12,132.32,103.52,428.78,-385.73,60.43,197.55,251.4,-54.6,297.1679444,579.9066358,324.3595574,0,0,0,1
-221.19,-416.99,-637.21,409.63,-348.35,45.85,195.6,251.7,-52.95,792.9957505,539.6727545,323.1345734,0,0,0,1
103.52,-220.21,-1584.96,385.79,-359.94,53.41,192.75,259.2,-52.95,1603.529556,530.3238216,327.3238534,0,0,0,1
-249.51,15.14,-1856.93,379.82,-344.21,49.7,190.2,259.95,-52.8,1873.679131,514.9891712,326.4014131,0,0,0,1
-92.77,-0.98,-695.31,378.9,-337.62,48.54,190.2,259.95,-52.8,701.4721872,509.8123243,326.4014131,0,0,0,1
